TRACING ASCII File
Created by MP-OS program
COMMENT
 
HEADER
Start at: 	16-12-21 10:43 AM
Timebase: 	1 sec.
Operator: 	BI                  90° Magnet
Operator units: 	A
Monitor1: 	Current Converter
Monitor1 units: 	A
 
 
 
 
 
 
 
 
DATA
O setting 	M1 reading 	Cur Conv Target 	Cur Conv Settings 	
83.597 	0.000e+000	 FC5 Qsnout	 13060	 
83.697 	0.000e+000	 FC5 Qsnout	 13060	 
83.797 	0.000e+000	 FC5 Qsnout	 13060	 
83.898 	0.000e+000	 FC5 Qsnout	 13060	 
83.998 	0.000e+000	 FC5 Qsnout	 13060	 
84.098 	0.000e+000	 FC5 Qsnout	 13060	 
84.198 	0.000e+000	 FC5 Qsnout	 13060	 
84.298 	0.000e+000	 FC5 Qsnout	 13060	 
84.399 	0.000e+000	 FC5 Qsnout	 13060	 
84.499 	0.000e+000	 FC5 Qsnout	 13060	 
84.599 	0.000e+000	 FC5 Qsnout	 13060	 
